Show_id,Type,Title,Director,Country,Date_added,Release_year,Duration,Listed_in
1669,TV Show,Heart & Soul,Not Given,India,11-20-2020,2019,1 Season,"International TV Shows, TV Dramas"
1746,Movie,Ya no estoy aquí: Una conversación entre Guillermo del Toro y Alfonso Cuarón,Not Given,India,11-3-2020,2020,15 min,Documentaries
1779,TV Show,Kongsuni and Friends,Not Given,India,10-30-2020,2020,2 Seasons,"Kids' TV, Korean TV Shows"
1890,TV Show,Pat a Pat Como,Not Given,India,10-3-2020,2016,1 Season,Kids' TV
1891,TV Show,Qurious Como,Not Given,India,10-3-2020,2017,1 Season,Kids' TV
2983,TV Show,Find Yourself,Not Given,India,1-29-2020,2020,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
1915,TV Show,Journey of an African Colony,Not Given,India,10-1-2020,2018,1 Season,"Docuseries, International TV Shows"
1953,TV Show,Mighty Little Bheem,Not Given,India,9-25-2020,2020,3 Seasons,"Kids' TV, TV Comedies"
171,Movie,Rhyme & Reason,Peter Spirer,India,9-1-2021,1997,89 min,"Documentaries, Music & Musicals"
172,Movie,Same Kind of Different as Me,Michael Carney,India,9-1-2021,2017,120 min,"Dramas, Faith & Spirituality"
173,Movie,School of Rock,Richard Linklater,India,9-1-2021,2003,110 min,"Comedies, Music & Musicals"
174,Movie,Snervous Tyler Oakley,Amy Rice,India,9-1-2021,2015,83 min,"Documentaries, LGBTQ Movies"
175,Movie,Tears of the Sun,Antoine Fuqua,India,9-1-2021,2003,121 min,"Action & Adventure, Dramas"
176,Movie,The Blue Lagoon,Randal Kleiser,India,9-1-2021,1980,105 min,"Dramas, Romantic Movies"
177,Movie,The Golden Child,Michael Ritchie,India,9-1-2021,1986,94 min,"Action & Adventure, Comedies"
178,Movie,The Guns of Navarone,J. Lee Thompson,India,9-1-2021,1961,156 min,"Action & Adventure, Classic Movies"
179,Movie,The Interview,"Evan Goldberg, Seth Rogen",India,9-1-2021,2014,112 min,"Action & Adventure, Comedies"
180,Movie,The Nutty Professor,Tom Shadyac,India,9-1-2021,1996,95 min,"Comedies, Romantic Movies"
181,Movie,The Nutty Professor II: The Klumps,Peter Segal,India,9-1-2021,2000,107 min,"Comedies, Romantic Movies"
183,Movie,Welcome Home Roscoe Jenkins,Malcolm D. Lee,India,9-1-2021,2008,114 min,Comedies
184,Movie,In the Line of Fire,Wolfgang Petersen,India,8-31-2021,1993,129 min,"Action & Adventure, Classic Movies"
186,Movie,Untold: Crime & Penalties,"Chapman Way, Maclain Way",India,8-31-2021,2021,86 min,"Documentaries, Sports Movies"
1957,Movie,Zulu Man in Japan,Not Given,India,9-25-2020,2019,44 min,"Documentaries, International Movies, Music & Musicals"
1974,TV Show,Fukrey Boyzzz,Not Given,India,9-19-2020,2020,1 Season,"Kids' TV, TV Comedies"
189,Movie,2 Alone in Paris,"Ramzy Bedia, Éric Judor",India,8-28-2021,2008,97 min,"Comedies, International Movies"
2041,TV Show,Transformers: Cyberverse,Not Given,India,9-7-2020,2020,2 Seasons,Kids' TV
2059,TV Show,The Witcher: A Look Inside the Episodes,Not Given,India,9-2-2020,2020,1 Season,"Docuseries, TV Sci-Fi & Fantasy"
2124,TV Show,Dérè: An African Tale,Not Given,India,8-15-2020,2016,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
2223,TV Show,Street Food: Latin America,Not Given,India,7-21-2020,2020,1 Season,"Docuseries, Spanish-Language TV Shows"
2237,Movie,Little Singham: Legend of Dugabakka,Not Given,India,7-15-2020,2020,68 min,"Children & Family Movies, Comedies"
2336,Movie,Seven (Telugu),Not Given,India,6-26-2020,2019,116 min,"Dramas, International Movies, Romantic Movies"
191,Movie,Thimmarusu,Sharan Koppisetty,India,8-28-2021,2021,125 min,"Dramas, International Movies"
192,Movie,Wind River,Taylor Sheridan,India,8-28-2021,2017,107 min,"Dramas, Independent Movies"
193,Movie,C Kkompany,Sachin Yardi,India,8-27-2021,2008,127 min,"Action & Adventure, Comedies, International Movies"
197,Movie,He's All That,Mark Waters,India,8-27-2021,2021,92 min,"Comedies, Romantic Movies"
2395,TV Show,Dating Around,Not Given,India,6-12-2020,2020,2 Seasons,"Reality TV, Romantic TV Shows"
196,Movie,EMI: Liya Hai To Chukana Padega,Saurabh Kabra,India,8-27-2021,2008,128 min,"Comedies, Dramas, International Movies"
4655,TV Show,First and Last,Not Given,India,9-7-2018,2018,1 Season,Docuseries
199,TV Show,King of Boys: The Return of the King,Kemi Adetiba,India,8-27-2021,2021,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
200,Movie,Koi Aap Sa,Partho Mitra,India,8-27-2021,2006,135 min,"Comedies, Dramas, International Movies"
201,Movie,Krishna Cottage,Santram Varma,India,8-27-2021,2004,124 min,"Action & Adventure, Horror Movies, International Movies"
202,Movie,Kucch To Hai,"Anil V. Kumar, Anurag Basu",India,8-27-2021,2003,136 min,"Dramas, International Movies, Thrillers"
203,Movie,Kyaa Kool Hai Hum,Sangeeth Sivan,India,8-27-2021,2005,165 min,"Comedies, International Movies, Music & Musicals"
204,Movie,Kyaa Kool Hain Hum 3,Umesh Ghadge,India,8-27-2021,2016,124 min,"Comedies, International Movies"
205,Movie,Kyaa Super Kool Hain Hum,Sachin Yardi,India,8-27-2021,2012,136 min,"Comedies, International Movies"
206,Movie,Kyo Kii... Main Jhuth Nahin Bolta,David Dhawan,India,8-27-2021,2001,150 min,"Comedies, International Movies, Sci-Fi & Fantasy"
207,Movie,"LSD: Love, Sex Aur Dhokha",Dibakar Banerjee,India,8-27-2021,2010,112 min,"Dramas, Independent Movies, International Movies"
208,Movie,Mission Istaanbul: Darr Ke Aagey Jeet Hai,Apoorva Lakhia,India,8-27-2021,2008,119 min,"Action & Adventure, International Movies, Music & Musicals"
209,Movie,Once Upon a Time in Mumbaai,Milan Luthria,India,8-27-2021,2010,133 min,"Dramas, International Movies, Music & Musicals"
2496,TV Show,Especial 20 años Fútbol de Primera,Not Given,India,5-20-2020,2020,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows"
2569,TV Show,Hangar 1: The UFO Files,Not Given,India,5-2-2020,2015,1 Season,Docuseries
2570,TV Show,Hoarders,Not Given,India,5-2-2020,2020,1 Season,Reality TV
2575,TV Show,The Universe: Ancient Mysteries Solved,Not Given,India,5-2-2020,2015,1 Season,"Docuseries, Science & Nature TV"
2640,TV Show,دفعة القاهرة,Not Given,India,4-25-2020,2019,1 Season,"International TV Shows, TV Dramas"
2642,TV Show,DreamWorks Spooky Stories: Volume 2,Not Given,India,4-24-2020,2011,1 Season,"Kids' TV, TV Comedies"
210,Movie,Once Upon a Time in Mumbai Dobaara!,Milan Luthria,India,8-27-2021,2013,142 min,"Dramas, International Movies, Music & Musicals"
211,Movie,Ragini MMS,Pawan Kripalani,India,8-27-2021,2011,93 min,"Horror Movies, International Movies"
212,Movie,Ragini MMS 2,Bhushan Patel,India,8-27-2021,2014,113 min,"Horror Movies, International Movies"
223,TV Show,Clickbait,Brad Anderson,India,8-25-2021,2021,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries"
2700,TV Show,The Circle France,Not Given,India,4-9-2020,2020,1 Season,"International TV Shows, Reality TV"
216,Movie,Shootout at Lokhandwala,Apoorva Lakhia,India,8-27-2021,2007,116 min,"Action & Adventure, Dramas, International Movies"
217,Movie,Shor In the City,"Raj Nidimoru, Krishna D.K.",India,8-27-2021,2011,106 min,"Comedies, Dramas, Independent Movies"
218,Movie,The Dirty Picture,Milan Luthria,India,8-27-2021,2011,145 min,"Comedies, Dramas, International Movies"
2740,TV Show,Pokémon the Series,Not Given,India,4-1-2020,2019,3 Seasons,"Anime Series, Kids' TV"
2773,TV Show,Wassup Man GO!,Not Given,India,3-27-2020,2020,1 Season,"International TV Shows, Korean TV Shows, Reality TV"
2786,TV Show,Barbie Dreamhouse Adventures: Go Team Roberts,Not Given,India,3-21-2020,2020,2 Seasons,Kids' TV
2788,TV Show,Archibald's Next Big Thing,Not Given,India,3-20-2020,2020,2 Seasons,"Kids' TV, TV Comedies"
2858,TV Show,Calico Critters Mini Episodes Clover,Not Given,India,3-1-2020,2020,1 Season,Kids' TV
2894,TV Show,Passion. Panache. Pep,Not Given,India,2-21-2020,2020,1 Season,"International TV Shows, Reality TV"
228,Movie,Really Love,Angel Kristi Williams,India,8-25-2021,2020,95 min,"Dramas, Independent Movies, Romantic Movies"
2943,TV Show,My Holo Love,Not Given,India,2-7-2020,2020,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows"
2992,TV Show,Rise of Empires: Ottoman,Not Given,India,1-24-2020,2020,1 Season,Docuseries
3057,TV Show,Chhota Bheem Kung Fu Dhamaka Series,Not Given,India,1-1-2020,2019,1 Season,Kids' TV
3084,TV Show,Pucca: Love Recipe,Not Given,India,12-31-2019,2018,1 Season,"Kids' TV, Korean TV Shows"
3087,TV Show,The Degenerates,Not Given,India,12-31-2019,2019,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies"
3200,TV Show,Space Jungle,Not Given,India,12-1-2019,2016,2 Seasons,"Kids' TV, Korean TV Shows, TV Comedies"
3217,TV Show,The Charming Stepmom,Not Given,India,11-29-2019,2019,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
3398,Movie,ChuChuTV Surprise Eggs Learning Videos (Hindi),Not Given,India,10-18-2019,2019,34 min,Children & Family Movies
3285,TV Show,Westside Story,Not Given,India,11-15-2019,2003,1 Season,"International TV Shows, Romantic TV Shows, TV Action & Adventure"
3593,TV Show,Happy Jail,Not Given,India,8-14-2019,2019,1 Season,"Crime TV Shows, Docuseries"
3358,TV Show,Sleepless Society: Bedtime Wishes,Not Given,India,10-31-2019,2019,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
3362,TV Show,Tunnel,Not Given,India,10-30-2019,2019,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
3394,TV Show,"ChuChu TV Kids Songs, Learning Videos & Bedtime Stories",Not Given,India,10-18-2019,2019,1 Season,Kids' TV
3395,Movie,ChuChuTV Bedtime Stories & Moral Stories for Kids (English),Not Given,India,10-18-2019,2019,47 min,Children & Family Movies
215,Movie,SAS: Rise of the Black Swan,Magnus Martens,India,8-27-2021,2021,124 min,"Action & Adventure, International Movies"
222,Movie,"Bob Ross: Happy Accidents, Betrayal & Greed",Joshua Rofé,India,8-25-2021,2021,93 min,Documentaries
224,TV Show,John of God: The Crimes of a Spiritual Healer,"Mauricio Dias, Tatiana Villela",India,8-25-2021,2021,1 Season,"Crime TV Shows, Docuseries, International TV Shows"
229,Movie,The November Man,Roger Donaldson,India,8-25-2021,2014,108 min,Action & Adventure
230,Movie,The Old Ways,Christopher Alender,India,8-25-2021,2020,90 min,Horror Movies
232,Movie,The Water Man,David Oyelowo,India,8-25-2021,2021,92 min,"Children & Family Movies, Dramas"
231,Movie,The River Runner,Rush Sturges,India,8-25-2021,2021,86 min,"Documentaries, Sports Movies"
234,Movie,Count Me In,Mark Lo,India,8-24-2021,2021,82 min,"Documentaries, Music & Musicals"
236,Movie,Untold: Caitlyn Jenner,Crystal Moselle,India,8-24-2021,2021,70 min,"Documentaries, LGBTQ Movies, Sports Movies"
241,Movie,The Witcher: Nightmare of the Wolf,Han Kwang Il,India,8-23-2021,2021,84 min,"Action & Adventure, Anime Features"
245,Movie,Gunshot,Karim El Shenawy,India,8-20-2021,2018,96 min,"Dramas, International Movies, Thrillers"
269,Movie,Unroyal,Moses Inwang,India,8-15-2021,2020,97 min,"Dramas, International Movies"
3396,Movie,ChuChuTV Bedtime Stories & Moral Stories for Kids (Hindi),Not Given,India,10-18-2019,2019,56 min,Children & Family Movies
248,Movie,Sweet Girl,Brian Andrew Mendoza,India,8-20-2021,2021,110 min,"Action & Adventure, Dramas"
3397,Movie,ChuChuTV Surprise Eggs Learning Videos (English),Not Given,India,10-18-2019,2019,61 min,Children & Family Movies
3436,TV Show,Beyblade Burst Turbo,Not Given,India,10-10-2019,2018,1 Season,"Anime Series, Kids' TV"
3456,TV Show,Super Monsters,Not Given,India,10-4-2019,2019,3 Seasons,Kids' TV
3470,Movie,Little Baby Bum: Go Buster,Not Given,India,10-1-2019,2019,58 min,Children & Family Movies
3525,TV Show,Top Boy,Not Given,India,9-13-2019,2019,1 Season,"British TV Shows, Crime TV Shows, International TV Shows"
3540,TV Show,Loo Loo Kids: Johny & Friends Musical Adventures,Not Given,India,9-1-2019,2016,1 Season,Kids' TV
3563,TV Show,HERO MASK,Not Given,India,8-23-2019,2019,2 Seasons,"Anime Series, Crime TV Shows, International TV Shows"
3672,TV Show,Extreme Engagement,Not Given,India,7-12-2019,2019,1 Season,"International TV Shows, Reality TV"
3675,TV Show,PILI Fantasy: War of Dragons,Not Given,India,7-12-2019,2019,1 Season,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy"
247,Movie,Man in Love,Yin Chen-hao,India,8-20-2021,2021,115 min,"Dramas, International Movies, Romantic Movies"
237,Movie,Boomika,Rathindran R Prasad,India,8-23-2021,2021,122 min,"Horror Movies, International Movies, Thrillers"
238,Movie,Boomika (Hindi),Rathindran R Prasad,India,8-23-2021,2021,122 min,"Horror Movies, International Movies, Thrillers"
239,Movie,Boomika (Malayalam),Rathindran R Prasad,India,8-23-2021,2021,122 min,"Horror Movies, International Movies, Thrillers"
240,Movie,Boomika (Telugu),Rathindran R Prasad,India,8-23-2021,2021,122 min,"Horror Movies, International Movies, Thrillers"
252,Movie,Like Crazy,Drake Doremus,India,8-19-2021,2011,91 min,"Dramas, Independent Movies, Romantic Movies"
254,Movie,Bombay,Mani Ratnam,India,8-18-2021,1995,135 min,"Dramas, International Movies, Romantic Movies"
260,Movie,Pahuna,Paakhi Tyrewala,India,8-18-2021,2018,82 min,"Comedies, Dramas, International Movies"
258,Movie,O Kadhal Kanmani,Mani Ratnam,India,8-18-2021,2015,133 min,"Dramas, International Movies, Romantic Movies"
262,Movie,The Secret Diary of an Exchange Student,Bruno Garotti,India,8-18-2021,2021,97 min,"Comedies, International Movies, Romantic Movies"
265,Movie,Walk of Shame,Steve Brill,India,8-16-2021,2014,94 min,"Comedies, Independent Movies"
263,Movie,Untold: Deal With the Devil,Laura Brownson,India,8-18-2021,2021,78 min,"Documentaries, LGBTQ Movies, Sports Movies"
3678,TV Show,True Tunes,Not Given,India,7-12-2019,2019,1 Season,Kids' TV
268,Movie,The Piano,Jane Campion,India,8-15-2021,1993,121 min,"Classic Movies, Dramas, Independent Movies"
458,Movie,Lift Like a Girl,Mayye Zayed,India,7-15-2021,2021,93 min,"Documentaries, International Movies, Sports Movies"
3685,TV Show,Kakegurui,Not Given,India,7-4-2019,2019,2 Seasons,"International TV Shows, TV Dramas, TV Thrillers"
3749,TV Show,El desconocido,Not Given,India,6-14-2019,2019,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
3790,TV Show,Killer Ratings,Not Given,India,5-31-2019,2019,1 Season,"Crime TV Shows, Docuseries, International TV Shows"
3825,TV Show,I Hear You,Not Given,India,5-15-2019,2019,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
3844,TV Show,Away From Home,Not Given,India,5-8-2019,2015,1 Season,"International TV Shows, TV Dramas"
3845,TV Show,Bibik-Bibikku,Not Given,India,5-8-2019,2016,1 Season,"International TV Shows, TV Comedies"
3846,TV Show,Cinta 100KG,Not Given,India,5-8-2019,2016,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
250,Movie,The Loud House Movie,Dave Needham,India,8-20-2021,2021,88 min,"Children & Family Movies, Comedies, Music & Musicals"
251,Movie,A Faraway Land,Veronica Velasco,India,8-19-2021,2020,102 min,"Dramas, International Movies, Romantic Movies"
253,Movie,Black Island,Miguel Alexandre,India,8-18-2021,2021,105 min,"International Movies, Thrillers"
256,Movie,Memories of a Murderer: The Nilsen Tapes,Michael Harte,India,8-18-2021,2021,86 min,"Documentaries, International Movies"
259,Movie,Out of my league,Alice Filippi,India,8-18-2021,2020,92 min,"Comedies, Dramas, International Movies"
257,Movie,Nneka The Pretty Serpent,Tosin Igho,India,8-18-2021,2020,140 min,"Dramas, International Movies"
3847,TV Show,Cinta Iris,Not Given,India,5-8-2019,2015,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
271,Movie,Beckett,Ferdinando Cito Filomarino,India,8-13-2021,2021,110 min,Action & Adventure
3848,TV Show,Cinta Si Wedding Planner,Not Given,India,5-8-2019,2015,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
3849,TV Show,Cinta Teruna Kimchi,Not Given,India,5-8-2019,2016,1 Season,"International TV Shows, TV Dramas"
274,TV Show,Gone for Good,Juan Carlos Medina,India,8-13-2021,2021,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
3850,TV Show,Secret of Success,Not Given,India,5-8-2019,2015,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
3851,TV Show,The Missing Menu,Not Given,India,5-8-2019,2016,1 Season,"International TV Shows, TV Dramas"
277,TV Show,Valeria,Inma Torrente,India,8-13-2021,2021,2 Seasons,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
3852,TV Show,Unchained Fate,Not Given,India,5-8-2019,2016,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy"
279,Movie,Lokillo: Nothing's the Same,Julián Gaviria,India,8-12-2021,2021,64 min,Stand-Up Comedy
280,Movie,Monster Hunter: Legends of the Guild,Steven Yamamoto,India,8-12-2021,2021,59 min,"Action & Adventure, Anime Features, Children & Family Movies"
3854,TV Show,I Have a Script,Not Given,India,5-7-2019,2019,1 Season,"International TV Shows, TV Comedies, TV Dramas"
282,Movie,Brother Jekwu,Charles Uwagbai,India,8-11-2021,2016,101 min,"Comedies, International Movies"
283,Movie,La diosa del asfalto,Julián Hernández,India,8-11-2021,2020,127 min,"Dramas, Independent Movies, International Movies"
284,Movie,Misha and the Wolves,Sam Hobkinson,India,8-11-2021,2021,90 min,"Documentaries, International Movies"
285,Movie,The Kissing Booth 3,Vince Marcello,India,8-11-2021,2021,114 min,"Comedies, Romantic Movies"
286,Movie,The Railway Man,Jonathan Teplitzky,India,8-11-2021,2013,108 min,"Dramas, International Movies"
3857,TV Show,What If?,Not Given,India,5-7-2019,2019,1 Season,"International TV Shows, TV Dramas"
3910,Movie,Super Monsters Furever Friends,Not Given,India,4-16-2019,2019,59 min,Children & Family Movies
3954,TV Show,Kicko & Super Speedo,Not Given,India,4-1-2019,2018,1 Season,"Kids' TV, TV Comedies"
3969,TV Show,The Terminal,Not Given,India,3-29-2019,2018,1 Season,"International TV Shows, TV Dramas"
3977,TV Show,The Eagle of El-Se'eed,Not Given,India,3-25-2019,2018,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure"
3985,TV Show,The 10 Sins,Not Given,India,3-22-2019,2018,1 Season,"International TV Shows, TV Dramas"
3988,Movie,Antoine Griezmann: The Making of a Legend,Not Given,India,3-21-2019,2019,60 min,"Documentaries, International Movies, Sports Movies"
3997,TV Show,9-Feb,Not Given,India,3-20-2019,2018,1 Season,"International TV Shows, TV Dramas"
4013,TV Show,My Pride,Not Given,India,3-15-2019,2018,1 Season,"International TV Shows, TV Dramas"
4016,TV Show,The Disappearance of Madeleine McCann,Not Given,India,3-15-2019,2019,1 Season,"Crime TV Shows, Docuseries"
4036,TV Show,The Confrontation,Not Given,India,3-8-2019,2018,1 Season,"International TV Shows, TV Dramas"
4056,TV Show,Larva Island,Not Given,India,3-1-2019,2019,2 Seasons,"Kids' TV, Korean TV Shows, TV Comedies"
